user_id,segment,signup_date,activation_delay_days,activated,ttv_days,retained_30d,retained_90d,cohort_month,activation_date
199,A,2024-12-05,7.0,1,7.0,0,0,2024-12-01,2024-12-12
1715,A,2024-12-05,,0,,0,0,2024-12-01,
137,B,2024-12-05,5.0,1,5.0,0,0,2024-12-01,2024-12-10
723,A,2024-12-05,2.0,1,2.0,0,1,2024-12-01,2024-12-07
1588,B,2024-12-05,4.0,1,4.0,0,0,2024-12-01,2024-12-09
430,B,2024-12-05,15.0,1,15.0,1,0,2024-12-01,2024-12-20
1261,A,2024-12-06,7.0,1,7.0,0,0,2024-12-01,2024-12-13
136,A,2024-12-06,9.0,1,9.0,0,0,2024-12-01,2024-12-15
687,A,2024-12-06,10.0,1,10.0,0,1,2024-12-01,2024-12-16
1948,B,2024-12-06,5.0,1,5.0,1,0,2024-12-01,2024-12-11
477,A,2024-12-07,6.0,1,6.0,1,1,2024-12-01,2024-12-13
1712,A,2024-12-07,,0,,0,0,2024-12-01,
1295,A,2024-12-07,,0,,0,0,2024-12-01,
1099,B,2024-12-07,6.0,1,6.0,0,1,2024-12-01,2024-12-13
6,B,2024-12-07,10.0,1,10.0,1,1,2024-12-01,2024-12-17
1842,B,2024-12-07,2.0,1,2.0,1,1,2024-12-01,2024-12-09
993,B,2024-12-07,7.0,1,7.0,0,1,2024-12-01,2024-12-14
882,B,2024-12-08,3.0,1,3.0,1,1,2024-12-01,2024-12-11
364,A,2024-12-08,4.0,1,4.0,0,0,2024-12-01,2024-12-12
253,A,2024-12-08,4.0,1,4.0,1,0,2024-12-01,2024-12-12
438,A,2024-12-08,2.0,1,2.0,1,1,2024-12-01,2024-12-10
1244,A,2024-12-08,10.0,1,10.0,0,1,2024-12-01,2024-12-18
921,A,2024-12-08,3.0,1,3.0,1,1,2024-12-01,2024-12-11
543,B,2024-12-09,5.0,1,5.0,1,0,2024-12-01,2024-12-14
95,A,2024-12-09,9.0,1,9.0,1,1,2024-12-01,2024-12-18
77,A,2024-12-09,10.0,1,10.0,0,0,2024-12-01,2024-12-19
959,A,2024-12-09,,0,,0,0,2024-12-01,
1140,B,2024-12-09,4.0,1,4.0,0,1,2024-12-01,2024-12-13
381,B,2024-12-09,3.0,1,3.0,1,1,2024-12-01,2024-12-12
640,B,2024-12-09,9.0,1,9.0,1,0,2024-12-01,2024-12-18
380,B,2024-12-09,2.0,1,2.0,1,0,2024-12-01,2024-12-11
1302,B,2024-12-09,1.0,1,1.0,0,0,2024-12-01,2024-12-10
1794,B,2024-12-09,8.0,1,8.0,1,0,2024-12-01,2024-12-17
1197,A,2024-12-09,5.0,1,5.0,0,0,2024-12-01,2024-12-14
154,B,2024-12-10,13.0,1,13.0,1,0,2024-12-01,2024-12-23
1998,A,2024-12-10,5.0,1,5.0,1,0,2024-12-01,2024-12-15
851,A,2024-12-10,1.0,1,1.0,1,1,2024-12-01,2024-12-11
422,A,2024-12-10,,0,,0,0,2024-12-01,
1931,B,2024-12-10,3.0,1,3.0,0,0,2024-12-01,2024-12-13
963,A,2024-12-10,,0,,0,0,2024-12-01,
1524,B,2024-12-10,1.0,1,1.0,1,0,2024-12-01,2024-12-11
1887,A,2024-12-10,10.0,1,10.0,1,1,2024-12-01,2024-12-20
582,A,2024-12-10,4.0,1,4.0,1,0,2024-12-01,2024-12-14
1578,B,2024-12-10,2.0,1,2.0,1,1,2024-12-01,2024-12-12
989,A,2024-12-11,15.0,1,15.0,1,1,2024-12-01,2024-12-26
1057,B,2024-12-11,1.0,1,1.0,0,0,2024-12-01,2024-12-12
89,A,2024-12-11,12.0,1,12.0,1,1,2024-12-01,2024-12-23
1651,A,2024-12-11,4.0,1,4.0,1,0,2024-12-01,2024-12-15
1223,B,2024-12-12,,0,,0,0,2024-12-01,
132,B,2024-12-13,7.0,1,7.0,1,0,2024-12-01,2024-12-20
1200,B,2024-12-13,5.0,1,5.0,1,1,2024-12-01,2024-12-18
88,A,2024-12-13,,0,,0,0,2024-12-01,
1094,A,2024-12-14,7.0,1,7.0,0,1,2024-12-01,2024-12-21
829,B,2024-12-14,4.0,1,4.0,1,1,2024-12-01,2024-12-18
937,B,2024-12-14,7.0,1,7.0,1,0,2024-12-01,2024-12-21
1397,A,2024-12-14,,0,,0,0,2024-12-01,
1014,B,2024-12-14,,0,,0,0,2024-12-01,
1808,A,2024-12-15,6.0,1,6.0,1,0,2024-12-01,2024-12-21
503,B,2024-12-15,3.0,1,3.0,1,1,2024-12-01,2024-12-18
987,A,2024-12-15,6.0,1,6.0,0,1,2024-12-01,2024-12-21
1108,A,2024-12-15,2.0,1,2.0,0,1,2024-12-01,2024-12-17
360,B,2024-12-15,1.0,1,1.0,1,0,2024-12-01,2024-12-16
1983,B,2024-12-16,3.0,1,3.0,1,1,2024-12-01,2024-12-19
774,B,2024-12-16,10.0,1,10.0,1,1,2024-12-01,2024-12-26
1649,B,2024-12-16,5.0,1,5.0,1,1,2024-12-01,2024-12-21
1388,A,2024-12-16,6.0,1,6.0,1,0,2024-12-01,2024-12-22
1443,A,2024-12-16,,0,,0,0,2024-12-01,
273,A,2024-12-16,,0,,0,0,2024-12-01,
1818,A,2024-12-16,,0,,0,0,2024-12-01,
872,A,2024-12-16,10.0,1,10.0,1,1,2024-12-01,2024-12-26
960,A,2024-12-16,,0,,0,0,2024-12-01,
122,B,2024-12-17,7.0,1,7.0,0,0,2024-12-01,2024-12-24
1869,A,2024-12-17,8.0,1,8.0,1,0,2024-12-01,2024-12-25
1749,A,2024-12-17,3.0,1,3.0,1,1,2024-12-01,2024-12-20
982,B,2024-12-17,1.0,1,1.0,0,1,2024-12-01,2024-12-18
1949,A,2024-12-17,11.0,1,11.0,1,1,2024-12-01,2024-12-28
1499,A,2024-12-17,36.0,1,36.0,0,1,2024-12-01,2025-01-22
1738,A,2024-12-18,,0,,0,0,2024-12-01,
232,A,2024-12-18,11.0,1,11.0,1,0,2024-12-01,2024-12-29
979,A,2024-12-18,2.0,1,2.0,0,0,2024-12-01,2024-12-20
911,B,2024-12-18,,0,,0,0,2024-12-01,
1540,A,2024-12-18,28.0,1,28.0,0,0,2024-12-01,2025-01-15
988,A,2024-12-18,8.0,1,8.0,1,1,2024-12-01,2024-12-26
114,B,2024-12-18,,0,,0,0,2024-12-01,
292,A,2024-12-18,,0,,0,0,2024-12-01,
74,A,2024-12-18,7.0,1,7.0,0,0,2024-12-01,2024-12-25
718,A,2024-12-19,7.0,1,7.0,0,1,2024-12-01,2024-12-26
135,B,2024-12-19,,0,,0,0,2024-12-01,
1784,A,2024-12-19,4.0,1,4.0,0,0,2024-12-01,2024-12-23
216,B,2024-12-19,5.0,1,5.0,1,0,2024-12-01,2024-12-24
1481,A,2024-12-19,2.0,1,2.0,1,0,2024-12-01,2024-12-21
731,A,2024-12-20,1.0,1,1.0,1,0,2024-12-01,2024-12-21
1070,A,2024-12-20,,0,,0,0,2024-12-01,
1673,B,2024-12-20,12.0,1,12.0,1,1,2024-12-01,2025-01-01
524,B,2024-12-20,4.0,1,4.0,1,0,2024-12-01,2024-12-24
296,B,2024-12-20,4.0,1,4.0,1,1,2024-12-01,2024-12-24
1053,A,2024-12-20,2.0,1,2.0,1,0,2024-12-01,2024-12-22
357,B,2024-12-20,3.0,1,3.0,1,1,2024-12-01,2024-12-23
1157,A,2024-12-21,9.0,1,9.0,0,0,2024-12-01,2024-12-30
1650,B,2024-12-21,9.0,1,9.0,1,0,2024-12-01,2024-12-30
869,A,2024-12-21,4.0,1,4.0,1,1,2024-12-01,2024-12-25
90,A,2024-12-21,5.0,1,5.0,0,0,2024-12-01,2024-12-26
317,A,2024-12-22,5.0,1,5.0,0,0,2024-12-01,2024-12-27
208,B,2024-12-22,5.0,1,5.0,1,1,2024-12-01,2024-12-27
1016,A,2024-12-23,5.0,1,5.0,1,0,2024-12-01,2024-12-28
1436,B,2024-12-23,6.0,1,6.0,1,0,2024-12-01,2024-12-29
1804,B,2024-12-23,10.0,1,10.0,0,1,2024-12-01,2025-01-02
1814,A,2024-12-23,23.0,1,23.0,0,0,2024-12-01,2025-01-15
1532,A,2024-12-23,21.0,1,21.0,1,0,2024-12-01,2025-01-13
237,A,2024-12-23,7.0,1,7.0,0,1,2024-12-01,2024-12-30
1039,A,2024-12-23,12.0,1,12.0,1,1,2024-12-01,2025-01-04
123,A,2024-12-23,4.0,1,4.0,1,0,2024-12-01,2024-12-27
652,B,2024-12-24,3.0,1,3.0,1,0,2024-12-01,2024-12-27
1248,A,2024-12-24,2.0,1,2.0,0,0,2024-12-01,2024-12-26
431,B,2024-12-24,3.0,1,3.0,1,0,2024-12-01,2024-12-27
693,A,2024-12-24,2.0,1,2.0,0,1,2024-12-01,2024-12-26
1776,A,2024-12-24,2.0,1,2.0,1,0,2024-12-01,2024-12-26
1640,B,2024-12-24,6.0,1,6.0,1,1,2024-12-01,2024-12-30
840,A,2024-12-24,11.0,1,11.0,0,0,2024-12-01,2025-01-04
793,A,2024-12-24,9.0,1,9.0,0,0,2024-12-01,2025-01-02
102,B,2024-12-25,5.0,1,5.0,1,0,2024-12-01,2024-12-30
1422,A,2024-12-25,3.0,1,3.0,0,1,2024-12-01,2024-12-28
1898,A,2024-12-25,,0,,0,0,2024-12-01,
1501,B,2024-12-25,2.0,1,2.0,1,0,2024-12-01,2024-12-27
1431,B,2024-12-26,,0,,0,0,2024-12-01,
792,A,2024-12-26,,0,,0,0,2024-12-01,
1790,A,2024-12-26,3.0,1,3.0,1,0,2024-12-01,2024-12-29
404,A,2024-12-26,,0,,0,0,2024-12-01,
1113,B,2024-12-27,1.0,1,1.0,0,1,2024-12-01,2024-12-28
325,B,2024-12-27,12.0,1,12.0,0,1,2024-12-01,2025-01-08
622,A,2024-12-27,,0,,0,0,2024-12-01,
1198,B,2024-12-27,10.0,1,10.0,0,1,2024-12-01,2025-01-06
602,B,2024-12-27,1.0,1,1.0,0,1,2024-12-01,2024-12-28
643,A,2024-12-28,6.0,1,6.0,1,0,2024-12-01,2025-01-03
